Address,Name,Account Type,Contract Type,Entity,Label,Tags,,,,,
0x203ff0b107fc842ed0fe6680c33e5f0930523af8,CompoundImportTaker,Smart Contract,,DeFi,Legit,Verified Contract,,,,,
0x49f9b47af73c0e73ffd9fe0057e3fcb6e3ec4119,CompoundImportTaker,Smart Contract,,DeFi,Legit,Verified Contract,,,,,
0xb08069a920f7efc9e88c81ee93989169be6ec879,CompoundImportTaker,Smart Contract,,DeFi,Legit,Verified Contract,,,,,
0xc2bc7a82231d20fb23300f93ec26cf48726a8cd2,CompoundImportTaker,Smart Contract,,DeFi,Legit,Verified Contract,,,,,
0xd7418747b8e26cc68fc43cb84db5999a1dc07051,CompoundImportTaker,Smart Contract,,DeFi,Legit,Verified Contract,,,,,
0x5a8221c5bc5982579bc507462dde6ec013d4d096,CompoundIntegration,Smart Contract,,DeFi,Legit,Verified Contract,,,,,
0x1783e90a19bd0629e754a20e93fdde933a7f0289,CompoundLoanInfo,Smart Contract,,DeFi,Legit,Verified Contract,,,,,
0x1fee6f1f1d4ea4a7d512770aa6957f12c53cd286,CompoundLoanInfo,Smart Contract,,DeFi,Legit,Verified Contract,,,,,
0x46db11d5f887fa2c8e2466ff5a1c5dcb84bd6451,CompoundLoanInfo,Smart Contract,,DeFi,Legit,Verified Contract,,,,,
0x576501abd98ce5472b03b7ab4f5980941db7ef37,CompoundLoanInfo,Smart Contract,,DeFi,Legit,Verified Contract,,,,,
0x873b3118bcbc05e46aa1f22349b7875f5a45f4ea,CompoundLoanInfo,Smart Contract,,DeFi,Legit,Verified Contract,,,,,
0x8cf60f8b36b4a3ca878f4ad1f836fdd5071f7fc7,CompoundLoanInfo,Smart Contract,,DeFi,Legit,Verified Contract,,,,,
0x920d36a72901b4263a6dfebe1a598431ff053839,CompoundLoanInfo,Smart Contract,,DeFi,Legit,Verified Contract,,,,,
0x9d16742a47490a47d3f85e06fcfd52aca3e5a88d,CompoundLoanInfo,Smart Contract,,DeFi,Legit,Verified Contract,,,,,
0xa17c1be6a8f426664a62479068a65238e4ecd13b,CompoundLoanInfo,Smart Contract,,DeFi,Legit,Verified Contract,,,,,
0xd3fe732e96d3d11f4148b6915fd53f258c2af3a0,CompoundLoanInfo,Smart Contract,,DeFi,Legit,Verified Contract,,,,,
0xea50115ad3ebef50597ea5eca7eac2a3c9c53acf,CompoundLoanInfo,Smart Contract,,DeFi,Legit,Verified Contract,,,,,
0x3dd0cdf5ffa28c6847b4b276e2fd256046a44bb7,CompoundLogger,Smart Contract,,DeFi,Legit,Verified Contract,,,,,
0xa5d7d68d7975e89feb240f42fed1d77bb71b1caf,CompoundManager,Smart Contract,,DeFi,Legit,Verified Contract,,,,,
0xf3ad78068511e4cd6a2ff4bbbab1585817098393,CompoundMonitor,Smart Contract,,DeFi,Legit,Verified Contract,,,,,
0xfa849a1c5fc35a2c8d37f5ee690aea80496508c9,CompoundMonitor,Smart Contract,,DeFi,Legit,Verified Contract,,,,,
0x3dfa84cf5856e01bc4e12355caf7a61738509f53,CompoundMonitorProxy,Smart Contract,,DeFi,Legit,Verified Contract,,,,,
0xd0ff11ea62c867f6df8e9cc37bb5339107fab141,CompoundRegistry,Smart Contract,,DeFi,Legit,Verified Contract,,,,,
0x0d5ec207d7b29525cc25963347903958c98a66d3,CompoundSaverFlashLoan,Smart Contract,,DeFi,Legit,Verified Contract,,,,,
0x416efaad75ea7010ca1ce50297630d7f54cdcabd,CompoundSaverFlashLoan,Smart Contract,,DeFi,Legit,Verified Contract,,,,,
0x632cfd9245b7a4692f03b3d562ed01e5cff94898,CompoundSaverFlashLoan,Smart Contract,,DeFi,Legit,Verified Contract,,,,,
0x0f7ad062479bc90934a23aa6ba75a72aadf4c349,CompoundSaverProxy,Smart Contract,,DeFi,Legit,Verified Contract,,,,,
0x5ad2120169cd5155f213cc3b58838e545bee1779,CompoundSaverProxy,Smart Contract,,DeFi,Legit,Verified Contract,,,,,
0x5e57465d07cd853287a80f87f7e05ac5417edc43,CompoundSaverProxy,Smart Contract,,DeFi,Legit,Verified Contract,,,,,
0x648ec0fa1c29b71785fd81922be8d642ddb2fb60,CompoundSaverProxy,Smart Contract,,DeFi,Legit,Verified Contract,,,,,
0x6edb679e04ce7d8246e905a7cf2c0be3df0034c1,CompoundSaverProxy,Smart Contract,,DeFi,Legit,Verified Contract,,,,,
0x8be2701357a39b0ce77a27f38c951b0aa4810996,CompoundSaverProxy,Smart Contract,,DeFi,Legit,Verified Contract,,,,,
0xd8a3b6f219ccc5d9c595add7e77f6064d416ce65,CompoundSaverProxy,Smart Contract,,DeFi,Legit,Verified Contract,,,,,
0xff97c79d207fc3d7a51531d0fa93581cf8e0105d,CompoundSaverProxy,Smart Contract,,DeFi,Legit,Verified Contract,,,,,
0xc2d61949a299bbbeff14d12c00748888a9336b3b,CompoundSavingsProtocol,Smart Contract,,DeFi,Legit,Verified Contract,,,,,
0x131bea5c6679b9df528de29ba9b8f91ced3919af,CompoundSubscriptions,Smart Contract,,DeFi,Legit,Verified Contract,,,,,
0xac1fd75fef38c854cf86611bc66e102981c264a1,CompoundSubscriptions,Smart Contract,,DeFi,Legit,Verified Contract,,,,,
0x43eaa91b4222faa7222bce76dcb123fd6d280884,CompoundSubscriptionsProxy,Smart Contract,,DeFi,Legit,Verified Contract,,,,,
0xdf436ece24614bb7c6f44fedde48a0c6725602a2,CompoundSubscriptionsProxy,Smart Contract,,DeFi,Legit,Verified Contract,,,,,
0x87968386134a636b3000c26a4b15126d41bb8962,CompoundTokenAdapter,Smart Contract,,DeFi,Legit,Zerion,Verified Contract,,,,
0x3fd79e82ccac22a1c1b504e8a04bec133cb3f282,ConnectAave,Smart Contract,,DeFi,Legit,Verified Contract,,,,,
0x547f1508a2a1ab0cb84dce4b3e09beb560bb44cb,ConnectCompound,Smart Contract,,DeFi,Legit,Verified Contract,,,,,
0xaecfa2c0f4bad0ecee46dcd1250cd0334fe28bc0,ConnectCompound,Smart Contract,,DeFi,Legit,Verified Contract,,,,,
0xbb6f35da4f7789d97e04d7eabb81c82da8272792,ConnectCompound,Smart Contract,,DeFi,Legit,Verified Contract,,,,,
0x5863a4c7ae18c6ab186fd0a57f61cfcad27fc61c,ConnectDydx,Smart Contract,,DeFi,Legit,Verified Contract,,,,,
0x6af6c791c869dfa65f8a2fa042fa47d1535bef25,ConnectDydx,Smart Contract,,DeFi,Legit,Verified Contract,,,,,
0x0a7493f31a23ff79eda30b12e6ba49f011b06e36,ConnectMaker,Smart Contract,,DeFi,Legit,Verified Contract,,,,,
0x58bbb677296b6d1b596288b31abb928492400fbf,ConnectMaker,Smart Contract,,DeFi,Legit,Verified Contract,,,,,
0xdcb6a51ea3ca5d3fd898fd6564757c7aaec3ca92,CurveRewards,Smart Contract,,DeFi,Legit,Synthetix,Verified Contract,,,,
0x36c60c1cc2818ccb9ea5a1b87c0b309196d2d867,CurveTokenAdapter,Smart Contract,,DeFi,Legit,Zerion,Verified Contract,,,,
0x9759a6ac90977b93b58547b4a71c78317f391a28,DaiJoin,Smart Contract,,DeFi,Legit,Verified Contract,Maker,,,,
0xd219e1cad8cde8c46f2d923ace35a8e5b729a683,DedgeCompoundManager,Smart Contract,,DeFi,Legit,Verified Contract,,,,,
0x6d72ff6373c86f3b3cca09ff18068d3c8f2b62b6,DeFi,Smart Contract,,DeFi,Legit,Verified Contract,,,,,
0x5e8f91ceb8a4b361cd4f2ec14278e63ea0c3ba3f,DeFi Saver: Automation Bot 1,Wallet,,DeFi,Legit,DeFi Saver,,,,,
0xe8bfddae8f041e34b7688057cb761e7d08513fd6,DeFi Saver: Automation Bot 2,Wallet,,DeFi,Legit,DeFi Saver,,,,,
0xaed662abcc4fa3314985e67ea993cad064a7f5cf,DeFi Saver: Automation Bot 3,Wallet,,DeFi,Legit,DeFi Saver,,,,,
0xa5d330f6619d6bf892a5b87d80272e1607b3e34d,DeFi Saver: Automation Bot 4,Wallet,,DeFi,Legit,DeFi Saver,,,,,
0x64c5cc449bd253d7fd57751c9080accd0216126d,DeFi Saver: Exchange,Smart Contract,,DeFi,Legit,DeFi Saver,,,,,
0x93efcf86b6a7a33ae961a7ec6c741f49bce11da7,DeFi Saver: MCD Monitor Proxy v1,Smart Contract,,DeFi,Legit,DeFi Saver,,,,,
0x47d9f61badec4378842d809077a5e87b9c996898,DeFi Saver: MCD Monitor Proxy v2,Smart Contract,,DeFi,Legit,DeFi Saver,,,,,
0x83152caa0d344a2fd428769529e2d490a88f4393,DeFi Saver: MCD Subscriptions v1,Smart Contract,,DeFi,Legit,DeFi Saver,,,,,
0xc45d4f6b6bf41b6edaa58b01c4298b8d9078269a,DeFi Saver: MCD Subscriptions v2,Smart Contract,,DeFi,Legit,DeFi Saver,,,,,
0x0528a32fda5bedf89ba9ad67296db83c9452f28c,DeFi Saver: Owner,Wallet,,DeFi,Legit,DeFi,DeFi Saver,,,,
0x322d58b9e75a6918f7e7849aee0ff09369977e08,DeFi Saver: Wallet,Wallet,,DeFi,Legit,DeFi Saver,Gitcoin Grants,,,,
0xbe286431454714f511008713973d3b053a2d38f3,DSPause,Smart Contract,,DeFi,Legit,Verified Contract,Maker,,,,
0xbe8e3e3618f7474f8cb1d074a26affef007e98fb,DSPauseProxy,Smart Contract,,DeFi,Legit,Verified Contract,Maker,,,,
0x5ef30b9986345249bc32d8928b7ee64de9435e39,DssCdpManager,Smart Contract,,DeFi,Legit,Verified Contract,Maker,,,,
0xbaa65281c2fa2baacb2cb550ba051525a480d3f4,DssDeploy,Smart Contract,,DeFi,Legit,Verified Contract,Maker,,,,
0x6bda13d43b7edd6cafe1f70fb98b5d40f61a1370,DssDeployPauseProxyActions,Smart Contract,,DeFi,Legit,Verified Contract,Maker,,,,
0x82ecd135dce65fbc6dbdd0e4237e0af93ffd5038,DssProxyActions,Smart Contract,,DeFi,Legit,Verified Contract,Maker,,,,
0x07ee93aeea0a36fff2a9b95dd22bd6049ee54f26,DssProxyActionsDsr,Smart Contract,,DeFi,Legit,Verified Contract,Maker,,,,
0x069b2fb501b6f16d1f5fe245b16f6993808f1008,DssProxyActionsEnd,Smart Contract,,DeFi,Legit,Verified Contract,Maker,,,,
0x54003dbf6ae6cba6ddae571ccdc34d834b44ab1e,DSValue,Smart Contract,,DeFi,Legit,Verified Contract,Maker,,,,
0x8a6629feba4196e0a61b8e8c94d4905e525bc055,dYdX: Admin Impl,Smart Contract,,DeFi,Legit,dYdX,,,,,
0x57b98aa8a8b69c6295195d153fe6edd0b0d176ac,dYdX: Auction Proxy,Smart Contract,,DeFi,Legit,dYdX,,,,,
0xfbc08a66f8bac391f21472d9625c1092ff41cc04,dYdX: Bucket Lender Factory,Smart Contract,,DeFi,Legit,dYdX,,,,,
0x787f552bdc17332c98aa360748884513e3cb401a,dYdX: Dai Price Oracle,Smart Contract,,DeFi,Legit,dYdX,,,,,
0xa2f79147143e9100e1dd65df277ac54825197148,dYdX: Deployer,Smart Contract,,DeFi,Legit,Contract Deployer,dYdX,,,,
0x686f7d0b698b6780a8ce1d6ae13bb8c813552ff3,dYdX: Dutch Auction Closer,Smart Contract,,DeFi,Legit,dYdX,,,,,
0x2657eca107d7c2abcf72c7a97c8eeef863c22507,dYdX: Erc20 Long Factory,Smart Contract,,DeFi,Legit,dYdX,,,,,
0xd5e3e6f3f5de6c778bcd31e175e7b4a543b9d89d,dYdX: ERC20 Long Factory 2,Smart Contract,,DeFi,Legit,dYdX,,,,,
0x5be497a12e92b8deb68da9d0ed9943f8dc3067ca,dYdX: ERC20 Position Withdrawer,Smart Contract,,DeFi,Legit,dYdX,,,,,
0xf57263953d4d02707cc26b64b920820cd310a01d,dYdX: ERC20 Position Withdrawer V2,Smart Contract,,DeFi,Legit,dYdX,,,,,
0xc72786ad71b5ef5326299409d5fe6912c05635ab,dYdX: Erc20 Short Factory,Smart Contract,,DeFi,Legit,dYdX,,,,,
0x4cf98de1793ef45a2cfe9c622d871c63d61ecb28,dYdX: ERC20 Short Factory 2,Smart Contract,,DeFi,Legit,dYdX,,,,,
0x1098898efacd41e1824cd610f52d0f8690bdc87a,dYdX: Erc721 Margin Position,Smart Contract,,DeFi,Legit,dYdX,,,,,
0x61fa58d7ef40d6f6853740330b62ccad34f8bc04,dYdX: Eth Wrapper Bucket Lender,Smart Contract,,DeFi,Legit,dYdX,,,,,
0x0ece224fbc24d40b446c6a94a142dc41fae76f2d,dYdX: Expiry,Smart Contract,,DeFi,Legit,dYdX,,,,,
0x36bf21c8e661b21e6166e4385f574941fdc6caff,dYdX: Margin,Smart Contract,,DeFi,Legit,dYdX,,,,,
0xd72136c6da6ae959b5960c204edf8bc260087bca,dYdX: Oasis V1 Simple Exchange Wrapper,Smart Contract,,DeFi,Legit,dYdX,,,,,
0xf85baccc3e7fd4b6a49818fc46503bb51539d554,dYdX: Oasis V2 Simple Exchange Wrapper,Smart Contract,,DeFi,Legit,dYdX,,,,,
0x89b5925a310b22e3e51cf9e2b3405a8c9b680835,dYdX: Oasis V3 Simple Exchange Wrapper,Smart Contract,,DeFi,Legit,dYdX,,,,,
0xcb17e969288ae849d5e0717694c5c56e70e798ed,dYdX: Open Directly Exchange Wrapper,Smart Contract,,DeFi,Legit,dYdX,,,,,
0x56e7d4520abfecf10b38368b00723d9bd3c21ee1,dYdX: Operation Impl,Smart Contract,,DeFi,Legit,dYdX,,,,,
0xa8b39829ce2246f89b31c013b8cde15506fb9a76,dYdX: Payable Proxy For Solo Margin,Smart Contract,,DeFi,Legit,dYdX,,,,,
0xad91a0ddf799176a0a87a32dafe8f3dd28479918,dYdX: Polynomial Interest Setter,Smart Contract,,DeFi,Legit,dYdX,,,,,
0x1e0447b19bb6ecfdae1e4ae1694b0c3659614e4e,dYdX: Solo Margin,Smart Contract,,DeFi,Legit,DeFi,dYdX,,,,
0xeafd335c0e72bb89857972ee7a3ba90bd5a2f7fd,dYdX: Token Proxy,Smart Contract,,DeFi,Legit,dYdX,,,,,
0x52f1c952a48a4588f9ae615d38cfdbf8df036e60,dYdX: Usdc Price Oracle,Smart Contract,,DeFi,Legit,dYdX,,,,,
0x5199071825cc1d6cd019b0d7d42b08106f6cf16d,dYdX: Vault,Smart Contract,,DeFi,Legit,dYdX,,,,,
0x8418bb725b3ac45ec8fff3791dd8b4e0480cc2a2,dYdX: Weth Payout Recipient,Smart Contract,,DeFi,Legit,dYdX,,,,,
0xf61ae328463cd997c7b58e7045cdc613e1cfdb69,dYdX: Weth Price Oracle,Smart Contract,,DeFi,Legit,dYdX,,,,,
0x5d4b4d9f5274f72d7d4308597d0ea95b97b094cf,dYdX: ZeroEx V1 Exchange Wrapper,Smart Contract,,DeFi,Legit,dYdX,,,,,
0xa26d16a21805b14b2977555ffdea34e5e6fc43ba,dYdX: ZeroEx V2 Exchange Wrapper,Smart Contract,,DeFi,Legit,dYdX,,,,,
0x0cd07a9953c5f77990280bce10b1c82529960fa2,DyDxAssetAdapter,Smart Contract,,DeFi,Legit,Verified Contract,,,,,
0x375c3222bb7d4834b4381abd4ed15dff4d4c0a68,DyDxAssetAdapter,Smart Contract,,DeFi,Legit,Zerion,Verified Contract,,,,
0x80956127a4f4729bfad0c18cf38dfac73620d8a1,DyDxDebtAdapter,Smart Contract,,DeFi,Legit,Verified Contract,,,,,
0xbf3fc291876707b2d0c8fc49bcd76fae00219d37,DyDxDebtAdapter,Smart Contract,,DeFi,Legit,Zerion,Verified Contract,,,,
0x180f0e433be3550f93bc1842bb2b6a3af96dfe1f,DydxSavingsProtocol,Smart Contract,,DeFi,Legit,Verified Contract,,,,,
0xab14d3ce3f733cacb76ec2abe7d2fcb00c99f3d5,End,Smart Contract,,DeFi,Legit,Verified Contract,Maker,,,,
0xf0cd9981f15695324763a06869d1c1dd90073c2a,ERC20toUniPoolZapV1_General,Smart Contract,,DeFi,Legit,Zapper.Fi,Verified Contract,DeFi,,,
0x0581a0abe32aae9b5f0f68defab77c6759100085,ESM,Smart Contract,,DeFi,Legit,Verified Contract,Maker,,,,
0x39755357759ce0d7f32dc8dc45414cca409ae24e,Eth2Dai: Old Contract,Smart Contract,,DeFi,Legit,Maker,Old Contract,,,,
0x059550a1ca3c46a2adb803e9e3ea4585a34f004a,Expo,Smart Contract,,DeFi,Legit,dYdX,,,,,
0xdfe0fb1be2a52cdbf8fb962d5701d7fd0902db9f,Flapper,Smart Contract,,DeFi,Legit,Verified Contract,Maker,,,,
0x78c34fc842ee1d4ca4b395dbee003b5020da4253,FlashTokenDyDx,Smart Contract,,DeFi,Legit,Verified Contract,,,,,
0xc4f41917a1fc864ab576f47d5f718e72f2633b12,FlashTokenDyDx,Smart Contract,,DeFi,Legit,Verified Contract,,,,,
0xd8a04f5412223f513dc55f839574430f5ec15531,Flipper,Smart Contract,,DeFi,Legit,Verified Contract,Maker,,,,
0xbe00fe8dfd9c079f1e5f5ad7ae9a3ad2c571fcac,Flopper,Smart Contract,,DeFi,Legit,Verified Contract,Maker,,,,
0x2f0b23f53734252bda2277357e97e1517d6b042a,GemJoin,Smart Contract,,DeFi,Legit,Verified Contract,Maker,,,,
0x36a724bd100c39f0ea4d3a20f7097ee01a8ff573,GetCdps,Smart Contract,,DeFi,Legit,Verified Contract,Maker,,,,
0x01a42015e7ebc94b90c1c8746860876debb2f229,GiftOfCompound,Smart Contract,,DeFi,Legit,Verified Contract,,,,,
0x19214422cbc01ad29719170c47aec402a7a48657,GiftOfCompound,Smart Contract,,DeFi,Legit,Verified Contract,,,,,
0x1ef8b36e962ff27f12be8be89e053587ca366e83,GiftOfCompound,Smart Contract,,DeFi,Legit,Verified Contract,,,,,
0x1efcba7f1fa38819b23c303e905c1a0bf51e45d3,GiftOfCompound,Smart Contract,,DeFi,Legit,Verified Contract,,,,,
0x64da0797adb72096f2b4340462138324fd9ea69a,GiftOfCompound,Smart Contract,,DeFi,Legit,Verified Contract,,,,,
0x6e5f8f01d72eb96a408677b47f100de08210f24e,GiftOfCompound,Smart Contract,,DeFi,Legit,Verified Contract,,,,,
0x705853d0a2ff077d372bf5642c3cf86c08660c9b,GiftOfCompound,Smart Contract,,DeFi,Legit,Verified Contract,,,,,
0x8cb0a2e296249e2c1b2a971bf5514904d6a36108,GiftOfCompound,Smart Contract,,DeFi,Legit,Verified Contract,,,,,
0x90587c70c08e5039bb33407f530d2945456d50a2,GiftOfCompound,Smart Contract,,DeFi,Legit,Verified Contract,,,,,
0x91886fd7683fac3d926cdae7f20156aaedd0b33d,GiftOfCompound,Smart Contract,,DeFi,Legit,Verified Contract,,,,,
0x9e3de721551e6cab2a8f1c5d725f6165bf8436a3,GiftOfCompound,Smart Contract,,DeFi,Legit,Verified Contract,,,,,
0xbb7ca6b11278a7a4ba103119cfdbe16d9fdb9990,GiftOfCompound,Smart Contract,,DeFi,Legit,Verified Contract,,,,,
0xc30c69403f9f25ce965119bb95346bbfad1af7c7,GiftOfCompound,Smart Contract,,DeFi,Legit,Verified Contract,,,,,
0xc34184fb6a56a40df2b37acb040e4e97f344cf34,GiftOfCompound,Smart Contract,,DeFi,Legit,Verified Contract,,,,,
0xd62edbc6cc15dd11bedb7422c43faeb5bd0845c6,GiftOfCompound,Smart Contract,,DeFi,Legit,Verified Contract,,,,,
0xd64f998d9ce3dc45ba752b8031ff71e2903e2eb9,GiftOfCompound,Smart Contract,,DeFi,Legit,Verified Contract,,,,,
0xd7899b249f067a14d844f864ab28193861992696,GiftOfCompound,Smart Contract,,DeFi,Legit,Verified Contract,,,,,
0xf4d2db9d1571cae9cc1ca81afe328151cdfd7366,GiftOfCompound,Smart Contract,,DeFi,Legit,Verified Contract,,,,,
0xf537f45e091dc7c3cb2c877c30d1f8977774a8c2,GiftOfCompound,Smart Contract,,DeFi,Legit,Verified Contract,,,,,
0xf81ee3cb16a90683d2c89687ba5b29d9150bf0b8,GiftOfCompound,Smart Contract,,DeFi,Legit,Verified Contract,,,,,
0x139a2102336b62ef29d7208ba771c35583188a8b,GiftOfCompoundRegistry,Smart Contract,,DeFi,Legit,Verified Contract,,,,,
0x9989623ebac3ee90fc71fda680a0a7e2b3852207,GiftOfCompoundRegistry,Smart Contract,,DeFi,Legit,Verified Contract,,,,,
0xb83353ddea4995c3c330cf1803fc1b9f07c0de88,GiftOfCompoundRegistry,Smart Contract,,DeFi,Legit,Verified Contract,,,,,
0xbbd13ca6aace2a8eccbde88bc7849c3c6e4e172e,Gitcoin Grants: DeFi Design,Wallet,,DeFi,Legit,Gitcoin Grants,,,,,
0xf11446f2f4d56efad6f3eb82f31f4662d0a18e29,Gitcoin Grants: DeFi Netherlands,Wallet,,DeFi,Legit,Gitcoin Grants,,,,,
0x43a5c1331375f1f34bd774ecaee51501e9ca2db5,Gitcoin Grants: DefiSnap,Wallet,,DeFi,Legit,Gitcoin Grants,,,,,
0xbbbfc46566e5f0302cef913af8c8f423070ce6a1,Gitcoin Grants: DeFiZap,Wallet,,DeFi,Legit,Zapper.Fi,Gitcoin Grants,,,,
0x11e4857bb9993a50c685a79afad4e6f65d518dda,Gitcoin Grants: Uniswap,Smart Contract,Token,DeFi,Legit,Uniswap,Gitcoin Grants,,,,
0x4f5f0933158569c026d617337614d00ee6589b6e,GovActions,Smart Contract,,DeFi,Legit,Verified Contract,Maker,,,,
0x0eff168fd4933c43eda989372faacad89f7b14e0,HAaveProtocol,Smart Contract,,DeFi,Legit,Verified Contract,,,,,
0xf579b009748a62b1978639d6b54259f8dc915229,HAaveProtocol,Smart Contract,,DeFi,Legit,Verified Contract,,,,,
0x8e93e2451bd578efe3f7b6c95e51b5e6644c0925,HUniswap,Smart Contract,,DeFi,Legit,Verified Contract,,,,,
0xbe3e788bd11ab3070b5264aeed25c1976ab6ac00,IdleCompound,Smart Contract,,DeFi,Legit,Verified Contract,,,,,
0x0e90cf05acb23d8dfa856a74e74a165c6a7af8b3,IdleCompoundV2,Smart Contract,,DeFi,Legit,Verified Contract,,,,,
0x398ec7346dcd622edc5ae82352f02be94c62d119,InitializableAdminUpgradeabilityProxy,Smart Contract,,DeFi,Legit,Verified Contract,Aave,,,,
0x5616a3d7e5c65d9d4af05e9cda6541db18d64790,InstaAaveResolver,Smart Contract,,DeFi,Legit,Verified Contract,,,,,
0x5cfc5cbc23a1728728059d0df3ba2abd24eb555d,InstaAaveResolver,Smart Contract,,DeFi,Legit,Verified Contract,,,,,
0x7cd232014c63d218d67e06c9cc56205098a4d54c,InstaAaveResolver,Smart Contract,,DeFi,Legit,Verified Contract,,,,,
0x30db89595a8dad99f610ee369a3de5ec7db3d782,InstaCompound,Smart Contract,,DeFi,Legit,Verified Contract,,,,,
0x75b781961f108b9915cb91bb3cc97115ed98468e,InstaCompound,Smart Contract,,DeFi,Legit,Verified Contract,,,,,
0x3e980fb77b2f63613cddd3c130e4cc10e90ad6d1,InstaCompoundMapping,Smart Contract,,DeFi,Legit,Verified Contract,,,,,
0x48d1986a5b96a06305aa21bd8fedd812126ccaf7,InstaCompoundMigrate,Smart Contract,,DeFi,Legit,Verified Contract,,,,,
0xd645f2ffc32dc5637865ae351296f80d54dee1e1,InstaCompoundMigrate,Smart Contract,,DeFi,Legit,Verified Contract,,,,,
0x0f5eb292ae3822f13b1479e37ffe3fff795d220a,InstaCompoundResolver,Smart Contract,,DeFi,Legit,Verified Contract,,,,,
0x9e6dcb5c5a3f17f7400cd63ae6bec0c74e65687c,InstaCompoundResolver,Smart Contract,,DeFi,Legit,Verified Contract,,,,,
0xe2d035519f0247ed4b946f0ab74e8347052c020f,InstaCompoundResolver,Smart Contract,,DeFi,Legit,Verified Contract,,,,,
0x3a306a399085f3460bbcb5b77015ab33806a10d5,InstaDApp,Smart Contract,,DeFi,Legit,DeFi,InstaDApp,,,,
0x56c512b91f643336ba34ef8c4ac9f075e9392ee7,InstaDydx,Smart Contract,,DeFi,Legit,Verified Contract,,,,,
0x7b2721ca31a42399054e3287a14a44ea06169f6b,InstaDydx,Smart Contract,,DeFi,Legit,Verified Contract,,,,,
0x96d77d45bcca2d1a8052f565e6ea9a1b1f07d7af,InstaDydx,Smart Contract,,DeFi,Legit,Verified Contract,,,,,
0xba44d802692d760b97c1fdff51d54bbbc55fdff8,InstaDydx,Smart Contract,,DeFi,Legit,Verified Contract,,,,,
0x0962544cd22c60b8f648edffbdfae73e047c90a1,InstaDydxImport,Smart Contract,,DeFi,Legit,Verified Contract,,,,,
0x4bebeb0e302c8d25d342d9a6ab19a547bc141794,InstaDydxImport,Smart Contract,,DeFi,Legit,Verified Contract,,,,,
0x69d9426e93edc4644e6a19c949c0a44b96e32d69,InstaDydxImport,Smart Contract,,DeFi,Legit,Verified Contract,,,,,
0x92e9c289fc259de635124c67c666837bf3e7d845,InstaDydxImport,Smart Contract,,DeFi,Legit,Verified Contract,,,,,
0xc9af0c07121a65f462280aaa7d7d61febf463931,InstaDydxImport,Smart Contract,,DeFi,Legit,Verified Contract,,,,,
0xee5c45debf15264cec58f283cba744429d5c5823,InstaDydxImport,Smart Contract,,DeFi,Legit,Verified Contract,,,,,
0x003328baa789dfbe86b89555cb097970a524848f,InstaDydxRead,Smart Contract,,DeFi,Legit,Verified Contract,,,,,
0xcb704d9505fbbf61478f06741c75f34ea84ec85c,InstaDydxResolver,Smart Contract,,DeFi,Legit,Verified Contract,,,,,
0x19c0976f590d67707e62397c87829d896dc0f1f1,Jug,Smart Contract,,DeFi,Legit,Verified Contract,Maker,,,,
0x605d41005590391383b20682a0ca9b85b196ce21,KyberSynthetix,Smart Contract,,DeFi,Legit,Verified Contract,,,,,
0x31e085afd48a1d6e51cc193153d625e8f0514c7f,KyberUniswapReserve,Smart Contract,,DeFi,Legit,Kyber,Verified Contract,,,,
0x54a4a1167b004b004520c605e3f01906f683413d,KyberUniswapReserve,Smart Contract,,DeFi,Legit,Verified Contract,,,,,
0x24a42fd28c976a61df5d00d0599c34c4f90748c8,LendingPoolAddressesProvider,Smart Contract,,DeFi,Legit,Verified Contract,Aave,,,,
0x977baa429b27fe86689274a6bf0dfcfc5d6f1c12,LPUniswapAssetAdapter,Smart Contract,,DeFi,Legit,Verified Contract,,,,,
0x947f6f9d48bacccd3d6af220f8fa9397247f48dd,LPUniswapSNXAssetAdapter,Smart Contract,,DeFi,Legit,Verified Contract,,,,,
0x94d294103d9308b3ec5192787207d97656d04072,Maker,Smart Contract,,DeFi,Legit,Verified Contract,,,,,
0x448a5065aebb8e423f0896e6c5d525c040f59af3,Maker: Contract 1,Smart Contract,,DeFi,Legit,DeFi,Maker,,,,
0xbda109309f9fafa6dd6a9cb9f1df4085b27ee8ef,Maker: Contract 2,Smart Contract,,DeFi,Legit,Maker,,,,,
0x9b0f70df76165442ca6092939132bbaea77f2d7a,Maker: Contract 3,Smart Contract,,DeFi,Legit,Maker,,,,,
0x9b0ccf7c8994e19f39b2b4cf708e0a7df65fa8a3,Maker: Contract 4,Smart Contract,,DeFi,Legit,Maker,,,,,
0xf2c5369cffb8ea6284452b0326e326dbfdcb867c,Maker: Contract 5,Smart Contract,,DeFi,Legit,Maker,,,,,
0x315cbb88168396d12e1a255f9cb935408fe80710,Maker: Contract 6,Smart Contract,,DeFi,Legit,Maker,,,,,
0x79f6d0f646706e1261acf0b93dcb864f357d4680,Maker: Contract 7,Smart Contract,,DeFi,Legit,Maker,,,,,
0x8e2a84d6ade1e7fffee039a35ef5f19f13057152,Maker: Contract 8,Smart Contract,,DeFi,Legit,Maker,,,,,
0x69076e44a9c70a67d5b79d95795aba299083c275,Maker: Contract 9,Smart Contract,,DeFi,Legit,Maker,,,,,
0x4f26ffbe5f04ed43630fdc30a87638d53d0b0876,Maker: Deployer 1,Smart Contract,,DeFi,Legit,Contract Deployer,Maker,,,,
